,Link,Name,Question,Answer
831,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),pin sạc đầy dùng đc bao lâu vậy shop,Dạ tầm nửa ngày bạn nhé
832,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),sao k cho kiểm  tra hàng  làm  sao nhận,Dạ quy định của Lazada bạn ơi
833,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),cho e hoi cai dong ho dok dien nghe nhac dx hk z,Dạ được bạn nhé
834,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),có bắt đc wifi ko,Dạ sản phẩm không có tính năng kết nối mạng ạ
835,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),shop cho mình hỏi đồng hồ có sử dụng riêng độc lập mà ko cần kết nối BT với điện thoại được ko?,Dạ bạn lắp sim vào là có thể sử dụng độc lập rồi bạn nhé
836,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),bấm vào chổ nào để mua ạ,Dạ bạn bấm vào sản phẩm sẽ thấy chỗ mua hàng ạ
837,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),shop liên hệ lại với mình để hướng dân trả sp lại đổi cái khác vì cái nay mau hết pin wa,Bạn cho mình xin mã đơn hàng ạ
838,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),có lên đc face book ko vậy,Dạ sản phẩm ở phân khúc giá rẻ không hỗ trợ tính năng lên mạng bạn nhé
839,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),shopee ơi tiền xếp đồng hồ thông minh nhiêu tiền dạ,Dạ tiền ship do hệ thống quyết định bạn nhé
840,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),đút thẻ nhớ vào r nhưng ko nghe nhạc dc,"Dạ chào bạn ạ, bạn cho mình xin mã đơn hàng để mình kiểm tra ạ"
841,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),đặt hàng thì bao lâu nhận dc ạ,"Dạ từ 2 đến 5 ngày kể từ ngày đặt hàng, không tính T7 CN bạn nhé!"
842,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),s ko nghe nhạc dc,Bạn lắp thẻ nhớ vào để sử dụng bạn nhé
843,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),đông hô này bin bên không .xem giờ co phải bâm sang man hình không,"Dạ pin dùng được hơn nửa ngày, bạn phải bấm sáng màn hình mới xem được giờ bạn nhé"
844,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),co wifi hk a,Dạ sản phẩm không hỗ trợ kết nối mạng ạ
845,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),vậy cho mình đặt cái màu vàng đồng tới địa chỉ nguyễn thị khuyên trường thpt nguyễn bỉnh khiêm phú hội nhơn trạch đồng nai,Dạ bạn bấm vào sản phẩm và tiến hành đặt hàng giúp mình bạn nhé
846,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),có chỗ cắm tai nghe ko,"Dạ không ạ, bạn chỉ có thể kết nối thông qua bluetooth thôi bạn nhé"
847,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),"bé mình lớp 1, 25kg deo vừa ki",Vừa bạn nhé
848,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),đồng hồ có chống nước k,Dạ sản phẩm không chống nước bạn nhé
849,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),cai nay co biền khong,"Dạ sản phẩm được bảo hành 6 tháng, 1 đổi 1 trong 30 ngày bạn nhé"
850,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),shop oi e mua co dc mien phi ship hk ạ,Dạ phí ship là do Lazada quyết định bạn nhé
851,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),"hỗ trợ thẻ nhớ tối đa bao nhiêu g vay shop , bluetoot 3.0 , hay 4,0 vậy shop.",Dạ 8Gb bạn nhé
852,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),đập rồi còn đổi được ko shop,"Dạ chào bạn ạ, sản phẩm bên mình đều được kiểm tra trước khi đóng gói gửi hàng cho khách. Nếu như tình trạng bị tắt nguồn liên tục có thể bạn lắp pin chưa đúng vị trí, hoặc do lỗi sản phẩm bên mình sẵn sàng đổi cho bạn sản phẩm mới với chính sách bảo hành 6 tháng, 1 đổi 1 trong 30 ngày nếu sản phẩm bị lỗi sản xuất, không vấn đề gì cả. Không biết vấn đề nhận thức của bạn có vấn đề gì không? sản phẩm kèm phiếu bảo hành địa chỉ và số điện thoại công ty sao bạn không liên hệ, mà lên đây kêu gào người ta lừa đảo chả khác gì Chí Phèo. Còn về việc bạn đập đồng hồ rồi mà còn đòi đổi đồng hồ mới, tặng bạn 1 câu ĐI NGỦ MÀ MƠ!"
853,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),có giảm giá không,Dạ giá này đã là giá giảm rồi ạ
854,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),ket noi voi tai nghe bluetooth dc ko shop.,Dạ được bạn nhé
855,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),"mua hai cai roi,sai may tuan,tu nhien hu.vut di","Dạ sản phẩm bên mình được bảo hành 6 tháng ạ, nếu có lỗi gì bạn cứ báo bên mình sẽ hỗ trợ cho bạn ạ"
856,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),co pin ko,Dạ bộ sản phẩm kèm theo pin bạn nhé
857,https://www.lazada.vn/products/dong-ho-thong-minh-smartwatch-m9-den-i136913389-s139417835.html?search=1,Đồng hồ thông minh SmartWatch M9 (Đen),hàng rất ok uy tín nhé mấy bạn nên mua cho 5 sao ủng hộ shop ạ,Dạ mình cám ơn bạn nhiều ạ
858,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,Nếu mua hai cái thì tien ship vẫn vậy hay gấp đôi z shop,Thời gian giao hàng/ phí vận chuyển còn phụ thuộc khu vực nhận hàng và nhà vận chuyển nha bạn. Bạn có thể xem thời gian giao hàng dự kiến tại 'Đơn hàng của tôi' > chọn đơn hàng muốn theo dõi hoặc liên hệ tổng đài chăm sóc khách hàng của Lazada
859,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,Có tặng pin hk shop,dạ có pin đi kèm ạ
860,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,có đồ sac không z shop,dạ có ạ
861,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,"về Thanh Chương , Nghệ An bao nhiêu ạ",Thời gian giao hàng/ phí vận chuyển còn phụ thuộc khu vực nhận hàng và nhà vận chuyển nha bạn. Bạn có thể xem thời gian giao hàng dự kiến tại 'Đơn hàng của tôi' > chọn đơn hàng muốn theo dõi hoặc liên hệ tổng đài chăm sóc khách hàng của Lazada
862,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,có kết nối Bluetooth với loa được ko shop,dạ không ạ 
863,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,pin chạy được bao lâu,dạ pin sử dụng được trong ngày ạ 
864,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,co chong nuoc dc hk shop,dạ không chống nước được ạ 
865,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,"tôi đặt hàng cách đây 4 ngày mà chưa có hàng, nha tôi gần như anh chứ có xa gì đâu",Thời gian giao hàng/ phí vận chuyển còn phụ thuộc khu vực nhận hàng và nhà vận chuyển nha bạn. Bạn có thể xem thời gian giao hàng dự kiến tại 'Đơn hàng của tôi' > chọn đơn hàng muốn theo dõi hoặc liên hệ tổng đài chăm sóc khách hàng của Lazada LZD 
866,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,san pham o day rat vừa ý ạ,dạ cảm ơn bạn rất nhiều ạ 
867,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,ship về Nghệ An bao nhiêu ạ,Thời gian giao hàng/ phí vận chuyển còn phụ thuộc khu vực nhận hàng và nhà vận chuyển nha bạn. Bạn có thể xem thời gian giao hàng dự kiến tại 'Đơn hàng của tôi' > chọn đơn hàng muốn theo dõi hoặc liên hệ tổng đài chăm sóc khách hàng của Lazada
868,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,Nhiều bạn phản ánh ở đây bán toàn hàng lỗi thế,dạ bạn ko biết cách cài đặt vui lòng liên hệ sdt bàn tren phiếu bảo hành kỹ thuật hỗ trợ bạn nhé
869,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,"Shop này làm ăn chán quá, hàng lỗi bán làm j",dạ bạn ko biết cách cài đặt vui lòng liên hệ sdt bàn tren phiếu bảo hành kỹ thuật hỗ trợ bạn nhé
870,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,"Hiện đã hơn 2 tuần trôi qua kể từ khi nhận được sản phẩm hỏng, không có giấy bảo hành

Dù đã liên hệ nhiều lần nhưng không được hỗ trợ đổi trả. Vậy tôi đề nghị shop hoàn trả tiền cho tôi

Đơn hàng: #Hai Một Năm Không Chín - Hai Chín Không Bảy Chín - Bảy Bốn Một Hai Bảy",bạn muốn đổi sp lỗi bạn gởi lại theo địa chỉ trên phiếu bảo hành nha bạn
871,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,khoảng mấy ngày thì có v shop,Thời gian giao hàng/ phí vận chuyển còn phụ thuộc khu vực nhận hàng và nhà vận chuyển nha bạn. Bạn có thể xem thời gian giao hàng dự kiến tại 'Đơn hàng của tôi' > chọn đơn hàng muốn theo dõi hoặc liên hệ tổng đài chăm sóc khách hàng của Lazada 
872,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,Đạc hàng 4 ngày r chưa giao,Thời gian giao hàng/ phí vận chuyển còn phụ thuộc khu vực nhận hàng và nhà vận chuyển nha bạn. Bạn có thể xem thời gian giao hàng dự kiến tại 'Đơn hàng của tôi' > chọn đơn hàng muốn theo dõi hoặc liên hệ tổng đài chăm sóc khách hàng của Lazada
873,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,có kèm theo thẻ nhớ ko shop,dạ không ạ 
874,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,chơi fb đc k,dạ không ạ 
875,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,Có miễn phí ship ko,bạn đặt hàng để biết thêm chi tiết
876,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,len facebook dc ko,dạ không
877,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,đồng hồ có bắt wifi youtube goole không shop?,dạ không
878,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,ko có sim có nghe gọi được ko shop,dạ được bằng cách kết nối bluetooh với điện thoại ạ
879,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,Có chs game đc ko a,dạ không
880,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,lấy màu hồng nha shop ko là gửi trả về đấy,dạ
881,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,khi mua có được tặng sim hay thẻ nhớ ko shop,"đơn hàng có tặng thẻ nhớ thì shop sẽ tặng, ko có sim ạ"
882,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,có chống va đập ko,dạ không
883,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,dong ho co tot khong chi,Sản phẩm của shop là hàng chính hãng nên yên tâm ạ. Bạn hỗ trợ đặt hàng trên Lazada giúp mình nhé
884,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,co ship khong chi,dạ lazada ship cho bạn
885,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,chưa lắp sim có dùng được ko shop,dạ được
886,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,chụp hình dc ko,dạ được
887,https://www.lazada.vn/products/dong-ho-thong-minh-c3-plus-doi-2017-tang-but-cam-ung-i137662539-s140405422.html?search=1,Đồng hồ thông minh C3 plus đời 2017 tặng bút cảm ứng,"có sử dụng chung số điện thoại với điện thoại ip6 được ko?
nếu mình tiếp xúc với nước nhiều có bị thấm nước ko?
pin sử dụng được mấy ngày?","dạ được, không chống nước xài được 1 ngày"
